date,tournament,status,home_team,away_team,home_score,away_score,odds_1,odds_x,odds_2
19 Oct 2008,Superettan 2008,Finished,Degerfors,Enkoping SK,4,0,2.15,3.50,3.30
19 Oct 2008,Superettan 2008,Finished,Falkenberg,Hacken,2,2,4.50,3.75,1.75
19 Oct 2008,Superettan 2008,Finished,Mjallby,Qviding,1,1,1.90,3.50,4.00
13 Oct 2008,Superettan 2008,Finished,AFC Eskilstuna,Bunkeflo IF,1,1,1.91,3.50,4.00
13 Oct 2008,Superettan 2008,Finished,Landskrona,Angelholm,1,2,2.80,3.35,2.75
13 Oct 2008,Superettan 2008,Finished,Hacken,Mjallby,3,2,1.45,4.33,7.00
13 Oct 2008,Superettan 2008,,,,-1,-1,,,
13 Oct 2008,Superettan 2008,Finished,Sirius,Jonkoping,2,2,2.00,3.50,3.65
12 Oct 2008,Superettan 2008,Finished,Assyriska FF,Falkenberg,1,1,1.45,4.20,7.00
12 Oct 2008,Superettan 2008,Finished,Enkoping SK,Atvidaberg,1,2,3.20,3.40,2.20
12 Oct 2008,Superettan 2008,Finished,Brommapojkarna,Orgryte,1,0,2.50,3.30,2.88
12 Oct 2008,Superettan 2008,Finished,Qviding,Degerfors,2,1,2.20,3.40,3.20
08 Oct 2008,Superettan 2008,Finished,Degerfors,Mjallby,0,1,2.50,3.40,2.90
07 Oct 2008,Superettan 2008,Finished,Orgryte,Enkoping SK,4,2,1.33,5.25,10.00
07 Oct 2008,Superettan 2008,Finished,Falkenberg,Landskrona,2,1,2.29,3.40,3.00
06 Oct 2008,Superettan 2008,Finished,Jonkoping,AFC Eskilstuna,0,1,2.25,3.40,3.20
05 Oct 2008,Superettan 2008,Finished,Mjallby,Assyriska FF,1,1,2.50,3.40,2.65
04 Oct 2008,Superettan 2008,Finished,Angelholm,Sirius,1,0,1.95,3.50,3.80
04 Oct 2008,Superettan 2008,Finished,Atvidaberg,Qviding,0,2,1.70,3.60,5.00
04 Oct 2008,Superettan 2008,Finished,Bunkeflo IF,Brommapojkarna,0,3,3.10,3.40,2.29
04 Oct 2008,Superettan 2008,Finished,Degerfors,Hacken,1,2,4.00,3.50,1.91
30 Sep 2008,Superettan 2008,Finished,AFC Eskilstuna,Sirius,1,2,2.10,3.40,3.40
30 Sep 2008,Superettan 2008,Finished,Hacken,Atvidaberg,4,3,1.83,3.60,4.20
30 Sep 2008,Superettan 2008,Finished,Brommapojkarna,Jonkoping,5,0,1.75,3.60,4.70
29 Sep 2008,Superettan 2008,Finished,Enkoping SK,Bunkeflo IF,3,2,2.25,3.40,3.15
29 Sep 2008,Superettan 2008,Finished,Landskrona,Mjallby,4,2,2.50,3.40,2.70
29 Sep 2008,Superettan 2008,Finished,Qviding,Orgryte,2,0,4.33,3.60,1.80
28 Sep 2008,Superettan 2008,Finished,Falkenberg,Angelholm,2,2,2.40,3.40,2.88
28 Sep 2008,Superettan 2008,Finished,Assyriska FF,Degerfors,1,0,1.50,4.00,6.50
25 Sep 2008,Superettan 2008,Finished,Orgryte,Hacken,1,1,2.29,3.40,3.10
24 Sep 2008,Superettan 2008,Finished,Degerfors,Landskrona,2,0,2.70,3.40,2.45
24 Sep 2008,Superettan 2008,Finished,Mjallby,Falkenberg,4,1,1.85,3.50,4.05
24 Sep 2008,Superettan 2008,Finished,Sirius,Brommapojkarna,2,2,2.45,3.40,2.65
24 Sep 2008,Superettan 2008,Finished,Bunkeflo IF,Qviding,2,2,2.45,3.40,2.75
23 Sep 2008,Superettan 2008,Finished,Atvidaberg,Assyriska FF,2,0,2.29,3.40,3.00
22 Sep 2008,Superettan 2008,Finished,Jonkoping,Enkoping SK,2,0,2.15,3.50,3.30
20 Sep 2008,Superettan 2008,Finished,Angelholm,AFC Eskilstuna,2,0,2.10,3.40,3.50
18 Sep 2008,Superettan 2008,Finished,Falkenberg,Degerfors,1,1,1.75,3.75,5.09
16 Sep 2008,Superettan 2008,Finished,Assyriska FF,Orgryte,0,1,2.40,3.50,2.95
16 Sep 2008,Superettan 2008,Finished,Hacken,Bunkeflo IF,3,1,1.50,4.33,7.00
15 Sep 2008,Superettan 2008,Finished,Brommapojkarna,AFC Eskilstuna,0,2,1.91,3.60,4.00
15 Sep 2008,Superettan 2008,Finished,Landskrona,Atvidaberg,0,0,2.40,3.40,2.70
15 Sep 2008,Superettan 2008,Finished,Enkoping SK,Sirius,1,0,2.45,3.40,2.75
14 Sep 2008,Superettan 2008,Finished,Mjallby,Angelholm,0,2,1.80,3.60,4.59
14 Sep 2008,Superettan 2008,Finished,Qviding,Jonkoping,1,3,1.80,3.60,4.30
11 Sep 2008,Superettan 2008,Finished,Orgryte,Landskrona,0,2,1.50,4.33,7.00
09 Sep 2008,Superettan 2008,Finished,AFC Eskilstuna,Enkoping SK,2,0,1.57,4.00,6.00
08 Sep 2008,Superettan 2008,Finished,Atvidaberg,Falkenberg,2,0,1.80,3.70,4.75
08 Sep 2008,Superettan 2008,Finished,Jonkoping,Hacken,0,2,4.25,3.50,1.91
07 Sep 2008,Superettan 2008,Finished,Bunkeflo IF,Assyriska FF,0,2,3.10,3.40,2.35
07 Sep 2008,Superettan 2008,Finished,Sirius,Qviding,4,0,2.20,3.40,3.20
04 Sep 2008,Superettan 2008,Finished,Hacken,Sirius,8,0,1.67,3.90,5.00
02 Sep 2008,Superettan 2008,Finished,Falkenberg,Orgryte,1,2,2.70,3.40,2.50
01 Sep 2008,Superettan 2008,Finished,Enkoping SK,Brommapojkarna,1,2,3.00,3.40,2.25
01 Sep 2008,Superettan 2008,Finished,Landskrona,Bunkeflo IF,0,0,1.75,3.60,4.59
31 Aug 2008,Superettan 2008,Finished,Assyriska FF,Jonkoping,1,0,1.45,4.20,7.00
31 Aug 2008,Superettan 2008,Finished,Mjallby,Atvidaberg,5,1,2.29,3.40,2.90
31 Aug 2008,Superettan 2008,Finished,Qviding,AFC Eskilstuna,1,2,2.15,3.50,3.40
30 Aug 2008,Superettan 2008,Finished,Degerfors,Angelholm,2,2,2.85,3.45,2.29
28 Aug 2008,Superettan 2008,Finished,Orgryte,Mjallby,2,0,1.65,4.00,4.84
27 Aug 2008,Superettan 2008,Finished,Angelholm,Brommapojkarna,1,0,2.54,3.40,2.70
26 Aug 2008,Superettan 2008,Finished,AFC Eskilstuna,Hacken,0,0,2.75,3.40,2.35
26 Aug 2008,Superettan 2008,Finished,Bunkeflo IF,Falkenberg,0,0,2.54,3.40,2.65
25 Aug 2008,Superettan 2008,Finished,Atvidaberg,Degerfors,3,1,1.50,4.00,6.00
25 Aug 2008,Superettan 2008,Finished,Jonkoping,Landskrona,1,3,2.70,3.40,2.50
24 Aug 2008,Superettan 2008,Finished,Angelholm,Enkoping SK,4,1,1.73,3.75,4.75
24 Aug 2008,Superettan 2008,Finished,Sirius,Assyriska FF,3,1,3.20,3.40,2.15
24 Aug 2008,Superettan 2008,Finished,Brommapojkarna,Qviding,3,0,1.91,3.50,4.00
21 Aug 2008,Superettan 2008,Finished,Landskrona,Sirius,0,1,1.70,3.70,4.80
19 Aug 2008,Superettan 2008,Finished,Hacken,Brommapojkarna,1,2,1.80,3.60,4.33
19 Aug 2008,Superettan 2008,Finished,Mjallby,Bunkeflo IF,0,1,1.57,4.00,6.00
19 Aug 2008,Superettan 2008,Finished,Falkenberg,Jonkoping,2,0,1.62,3.75,6.00
18 Aug 2008,Superettan 2008,Finished,Degerfors,Orgryte,1,3,4.75,4.00,1.70
18 Aug 2008,Superettan 2008,Finished,Qviding,Enkoping SK,3,1,1.75,3.60,5.00
17 Aug 2008,Superettan 2008,Finished,Atvidaberg,Angelholm,1,1,1.70,3.75,4.80
17 Aug 2008,Superettan 2008,Finished,Assyriska FF,AFC Eskilstuna,1,0,1.70,3.70,4.75
14 Aug 2008,Superettan 2008,Finished,Orgryte,Atvidaberg,2,2,1.80,3.60,4.75
14 Aug 2008,Superettan 2008,Finished,Enkoping SK,Hacken,2,1,3.80,3.60,1.91
14 Aug 2008,Superettan 2008,Finished,Jonkoping,Mjallby,0,0,2.95,3.40,2.29
13 Aug 2008,Superettan 2008,Finished,AFC Eskilstuna,Landskrona,1,1,2.40,3.40,2.70
13 Aug 2008,Superettan 2008,Finished,Bunkeflo IF,Degerfors,2,0,2.15,3.40,3.20
13 Aug 2008,Superettan 2008,Finished,Sirius,Falkenberg,2,1,2.63,3.45,2.75
13 Aug 2008,Superettan 2008,Finished,Angelholm,Qviding,2,0,2.29,3.40,3.00
13 Aug 2008,Superettan 2008,Finished,Brommapojkarna,Assyriska FF,3,0,2.50,3.40,2.70
10 Aug 2008,Superettan 2008,Finished,Assyriska FF,Enkoping SK,4,3,1.45,4.25,8.00
10 Aug 2008,Superettan 2008,Finished,Landskrona,Brommapojkarna,1,1,2.10,3.40,3.50
10 Aug 2008,Superettan 2008,Finished,Mjallby,Sirius,1,0,1.70,3.75,4.75
09 Aug 2008,Superettan 2008,Finished,Falkenberg,AFC Eskilstuna,1,0,1.85,3.70,4.00
09 Aug 2008,Superettan 2008,Finished,Orgryte,Angelholm,2,1,1.45,4.20,6.75
09 Aug 2008,Superettan 2008,Finished,Degerfors,Jonkoping,2,3,2.20,3.40,3.20
08 Aug 2008,Superettan 2008,Finished,Hacken,Qviding,1,1,1.65,3.80,5.20
07 Aug 2008,Superettan 2008,Finished,Atvidaberg,Bunkeflo IF,2,0,1.57,4.00,6.00
04 Aug 2008,Superettan 2008,Finished,AFC Eskilstuna,Mjallby,3,0,3.00,3.40,2.29
04 Aug 2008,Superettan 2008,Finished,Jonkoping,Atvidaberg,1,2,2.90,3.40,2.35
04 Aug 2008,Superettan 2008,Finished,Bunkeflo IF,Orgryte,2,3,4.25,3.70,1.80
04 Aug 2008,Superettan 2008,Finished,Sirius,Degerfors,0,0,2.04,3.45,3.50
04 Aug 2008,Superettan 2008,Finished,Enkoping SK,Landskrona,0,2,2.70,3.40,2.40
03 Aug 2008,Superettan 2008,Finished,Angelholm,Hacken,1,1,3.45,3.50,2.20
03 Aug 2008,Superettan 2008,Finished,Qviding,Assyriska FF,2,1,3.10,3.45,2.20
03 Aug 2008,Superettan 2008,Finished,Brommapojkarna,Falkenberg,2,1,2.10,3.45,3.35
30 Jul 2008,Superettan 2008,Finished,Angelholm,Bunkeflo IF,4,2,2.04,3.40,3.50
30 Jul 2008,Superettan 2008,Finished,Orgryte,Jonkoping,1,0,1.40,4.50,9.25
29 Jul 2008,Superettan 2008,Finished,Mjallby,Brommapojkarna,1,0,1.91,3.50,4.00
29 Jul 2008,Superettan 2008,Finished,Falkenberg,Enkoping SK,3,1,1.62,4.00,5.30
29 Jul 2008,Superettan 2008,Finished,Assyriska FF,Hacken,2,1,2.25,3.40,3.20
28 Jul 2008,Superettan 2008,Finished,Atvidaberg,Sirius,2,1,1.67,4.00,5.30
28 Jul 2008,Superettan 2008,Finished,Landskrona,Qviding,1,2,1.91,3.55,4.00
26 Jul 2008,Superettan 2008,Finished,Degerfors,AFC Eskilstuna,1,4,2.20,3.40,3.05
21 Jul 2008,Superettan 2008,Finished,AFC Eskilstuna,Degerfors,2,1,2.25,3.40,3.00
21 Jul 2008,Superettan 2008,Finished,Jonkoping,Orgryte,0,0,5.00,3.65,1.73
21 Jul 2008,Superettan 2008,Finished,Qviding,Landskrona,5,0,3.00,3.35,2.29
19 Jul 2008,Superettan 2008,Finished,Sirius,Atvidaberg,1,1,2.63,3.40,2.54
14 Jul 2008,Superettan 2008,Finished,Hacken,Assyriska FF,1,1,1.90,3.60,3.90
12 Jul 2008,Superettan 2008,Finished,Bunkeflo IF,Angelholm,1,1,2.40,3.40,2.88
12 Jul 2008,Superettan 2008,Finished,Brommapojkarna,Mjallby,2,1,2.40,3.50,2.80
12 Jul 2008,Superettan 2008,Finished,Enkoping SK,Falkenberg,3,2,3.30,3.40,2.15
06 Jul 2008,Superettan 2008,Finished,Orgryte,Sirius,4,1,1.55,4.09,6.00
06 Jul 2008,Superettan 2008,Finished,Angelholm,Assyriska FF,1,2,3.20,3.40,2.15
06 Jul 2008,Superettan 2008,Finished,Mjallby,Enkoping SK,3,0,1.60,3.80,5.75
06 Jul 2008,Superettan 2008,Finished,Falkenberg,Qviding,2,0,2.00,3.50,3.60
05 Jul 2008,Superettan 2008,Finished,Atvidaberg,AFC Eskilstuna,1,1,1.67,3.80,5.00
05 Jul 2008,Superettan 2008,Finished,Degerfors,Brommapojkarna,0,0,2.60,3.40,2.54
05 Jul 2008,Superettan 2008,Finished,Bunkeflo IF,Jonkoping,1,2,2.10,3.50,3.40
05 Jul 2008,Superettan 2008,Finished,Landskrona,Hacken,0,2,2.75,3.35,2.50
02 Jul 2008,Superettan 2008,Finished,Enkoping SK,Degerfors,1,1,2.29,3.40,2.85
01 Jul 2008,Superettan 2008,Finished,Brommapojkarna,Atvidaberg,0,1,2.25,3.40,3.25
01 Jul 2008,Superettan 2008,Finished,Hacken,Falkenberg,0,1,1.53,4.20,7.00
01 Jul 2008,Superettan 2008,Finished,Sirius,Bunkeflo IF,1,2,1.91,3.60,4.00
30 Jun 2008,Superettan 2008,Finished,AFC Eskilstuna,Orgryte,2,1,4.20,3.75,1.91
30 Jun 2008,Superettan 2008,Finished,Jonkoping,Angelholm,0,3,2.25,3.50,3.70
30 Jun 2008,Superettan 2008,Finished,Qviding,Mjallby,1,0,2.90,3.40,2.29
28 Jun 2008,Superettan 2008,Finished,Assyriska FF,Landskrona,3,0,2.10,3.40,3.40
24 Jun 2008,Superettan 2008,Finished,Falkenberg,Assyriska FF,2,0,2.88,3.40,2.45
23 Jun 2008,Superettan 2008,Finished,Bunkeflo IF,AFC Eskilstuna,0,3,2.04,3.40,3.60
23 Jun 2008,Superettan 2008,Finished,Atvidaberg,Enkoping SK,2,1,1.73,3.65,5.00
23 Jun 2008,Superettan 2008,Finished,Orgryte,Brommapojkarna,5,0,1.91,3.60,4.09
23 Jun 2008,Superettan 2008,Finished,Degerfors,Qviding,0,0,2.20,3.40,3.40
23 Jun 2008,Superettan 2008,Finished,Mjallby,Hacken,0,2,2.54,3.40,2.75
23 Jun 2008,Superettan 2008,Finished,Jonkoping,Sirius,2,2,2.35,3.40,3.10
22 Jun 2008,Superettan 2008,Finished,Angelholm,Landskrona,0,0,3.40,3.50,2.20
19 Jun 2008,Superettan 2008,Finished,AFC Eskilstuna,Brommapojkarna,1,2,3.60,3.40,2.10
16 Jun 2008,Superettan 2008,Finished,AFC Eskilstuna,Jonkoping,1,1,2.25,3.40,2.90
16 Jun 2008,Superettan 2008,Finished,Hacken,Degerfors,3,0,1.45,4.20,6.70
16 Jun 2008,Superettan 2008,Finished,Enkoping SK,Orgryte,0,5,3.10,3.45,2.25
16 Jun 2008,Superettan 2008,Finished,Landskrona,Falkenberg,2,0,1.60,4.00,5.40
15 Jun 2008,Superettan 2008,Finished,Sirius,Angelholm,2,2,2.00,3.50,3.80
15 Jun 2008,Superettan 2008,Finished,Assyriska FF,Mjallby,2,3,2.10,3.40,3.55
15 Jun 2008,Superettan 2008,Finished,Qviding,Atvidaberg,2,2,2.65,3.40,2.50
15 Jun 2008,Superettan 2008,Finished,Brommapojkarna,Bunkeflo IF,2,0,1.80,3.60,4.50
11 Jun 2008,Superettan 2008,Finished,Sirius,AFC Eskilstuna,1,0,2.35,3.30,3.25
09 Jun 2008,Superettan 2008,Finished,Angelholm,Falkenberg,0,3,2.45,3.40,2.80
09 Jun 2008,Superettan 2008,Finished,Degerfors,Assyriska FF,1,1,3.00,3.40,2.25
09 Jun 2008,Superettan 2008,Finished,Atvidaberg,Hacken,0,0,2.60,3.40,2.54
09 Jun 2008,Superettan 2008,Finished,Bunkeflo IF,Enkoping SK,0,1,2.00,3.40,3.55
09 Jun 2008,Superettan 2008,Finished,Orgryte,Qviding,3,1,1.70,3.65,5.00
09 Jun 2008,Superettan 2008,Finished,Jonkoping,Brommapojkarna,2,3,2.95,3.40,2.50
08 Jun 2008,Superettan 2008,Finished,Mjallby,Landskrona,4,1,2.40,3.40,2.70
05 Jun 2008,Superettan 2008,Finished,Assyriska FF,Atvidaberg,3,2,1.91,3.50,4.09
05 Jun 2008,Superettan 2008,Finished,Landskrona,Degerfors,0,0,1.57,4.00,6.10
05 Jun 2008,Superettan 2008,Finished,Hacken,Orgryte,2,1,2.10,3.40,3.60
05 Jun 2008,Superettan 2008,Finished,AFC Eskilstuna,Angelholm,0,1,2.20,3.40,3.20
04 Jun 2008,Superettan 2008,Finished,Brommapojkarna,Sirius,3,1,2.15,3.40,3.40
04 Jun 2008,Superettan 2008,Finished,Qviding,Bunkeflo IF,0,0,2.10,3.40,3.50
04 Jun 2008,Superettan 2008,Finished,Enkoping SK,Jonkoping,4,1,2.29,3.40,2.90
04 Jun 2008,Superettan 2008,Finished,Falkenberg,Mjallby,0,0,2.50,3.40,2.60
02 Jun 2008,Superettan 2008,Finished,Atvidaberg,Landskrona,1,2,2.35,3.40,2.80
01 Jun 2008,Superettan 2008,Finished,Angelholm,Mjallby,1,1,3.05,3.40,2.38
31 May 2008,Superettan 2008,Finished,Orgryte,Assyriska FF,0,4,1.80,3.60,4.20
31 May 2008,Superettan 2008,Finished,Bunkeflo IF,Hacken,2,1,3.70,3.50,1.91
31 May 2008,Superettan 2008,Finished,Degerfors,Falkenberg,2,1,2.45,3.40,2.75
31 May 2008,Superettan 2008,Finished,Jonkoping,Qviding,2,1,2.40,3.40,3.00
29 May 2008,Superettan 2008,Finished,Sirius,Enkoping SK,2,1,1.91,3.55,4.00
27 May 2008,Superettan 2008,Finished,Hacken,Jonkoping,0,0,1.45,4.20,7.00
26 May 2008,Superettan 2008,Finished,Enkoping SK,AFC Eskilstuna,1,2,2.15,3.45,3.10
26 May 2008,Superettan 2008,Finished,Landskrona,Orgryte,1,2,2.10,3.45,3.50
25 May 2008,Superettan 2008,Finished,Assyriska FF,Bunkeflo IF,2,2,1.70,3.65,4.80
25 May 2008,Superettan 2008,Finished,Falkenberg,Atvidaberg,3,3,2.50,3.35,2.70
25 May 2008,Superettan 2008,Finished,Mjallby,Degerfors,1,2,1.57,3.95,5.70
25 May 2008,Superettan 2008,Finished,Qviding,Sirius,2,0,2.54,3.40,2.60
22 May 2008,Superettan 2008,Finished,AFC Eskilstuna,Qviding,1,1,2.29,3.40,2.90
22 May 2008,Superettan 2008,Finished,Atvidaberg,Mjallby,0,1,2.10,3.40,3.40
22 May 2008,Superettan 2008,Finished,Bunkeflo IF,Landskrona,0,0,3.90,3.40,2.04
22 May 2008,Superettan 2008,Finished,Jonkoping,Assyriska FF,0,0,3.20,3.40,2.29
22 May 2008,Superettan 2008,Finished,Brommapojkarna,Enkoping SK,0,1,1.60,3.80,5.80
22 May 2008,Superettan 2008,Finished,Sirius,Hacken,0,2,2.60,3.40,2.60
21 May 2008,Superettan 2008,Finished,Orgryte,Falkenberg,4,2,1.62,3.80,5.20
21 May 2008,Superettan 2008,Finished,Angelholm,Degerfors,2,0,2.29,3.40,3.20
15 May 2008,Superettan 2008,Finished,Brommapojkarna,Angelholm,2,1,1.95,3.40,3.80
14 May 2008,Superettan 2008,Finished,Falkenberg,Bunkeflo IF,2,0,2.00,3.60,3.60
13 May 2008,Superettan 2008,Finished,Landskrona,Jonkoping,1,1,1.40,4.50,7.25
13 May 2008,Superettan 2008,Finished,Mjallby,Orgryte,1,1,2.29,3.40,3.15
12 May 2008,Superettan 2008,Finished,Hacken,AFC Eskilstuna,3,1,1.45,4.20,6.50
12 May 2008,Superettan 2008,Finished,Enkoping SK,Angelholm,1,4,2.10,3.40,3.40
11 May 2008,Superettan 2008,Finished,Assyriska FF,Sirius,3,0,2.20,3.40,3.25
11 May 2008,Superettan 2008,Finished,Qviding,Brommapojkarna,1,1,2.90,3.40,2.40
10 May 2008,Superettan 2008,Finished,Degerfors,Atvidaberg,1,0,3.20,3.40,2.20
06 May 2008,Superettan 2008,Finished,AFC Eskilstuna,Assyriska FF,1,2,2.70,3.40,2.40
06 May 2008,Superettan 2008,Finished,Brommapojkarna,Hacken,0,0,2.50,3.30,2.65
06 May 2008,Superettan 2008,Finished,Orgryte,Degerfors,2,0,2.04,3.80,5.50
06 May 2008,Superettan 2008,Finished,Sirius,Landskrona,0,4,2.50,3.40,2.85
05 May 2008,Superettan 2008,Finished,Bunkeflo IF,Mjallby,1,6,2.50,3.40,2.75
05 May 2008,Superettan 2008,Finished,Enkoping SK,Qviding,1,1,2.25,3.40,3.00
05 May 2008,Superettan 2008,Finished,Jonkoping,Falkenberg,0,0,2.25,3.40,2.90
04 May 2008,Superettan 2008,Finished,Angelholm,Atvidaberg,0,1,3.00,3.40,2.29
28 Apr 2008,Superettan 2008,Finished,Falkenberg,Sirius,2,1,2.75,3.40,2.50
28 Apr 2008,Superettan 2008,Finished,Qviding,Angelholm,1,1,2.00,3.55,4.00
27 Apr 2008,Superettan 2008,Finished,Landskrona,AFC Eskilstuna,3,2,1.50,4.00,6.50
27 Apr 2008,Superettan 2008,Finished,Assyriska FF,Brommapojkarna,0,0,2.25,3.40,3.35
27 Apr 2008,Superettan 2008,Finished,Mjallby,Jonkoping,1,0,1.67,3.80,4.75
26 Apr 2008,Superettan 2008,Finished,Degerfors,Bunkeflo IF,1,2,2.50,3.35,2.70
26 Apr 2008,Superettan 2008,Finished,Hacken,Enkoping SK,3,1,1.40,4.50,7.50
24 Apr 2008,Superettan 2008,Finished,Atvidaberg,Orgryte,1,0,2.29,3.35,3.10
22 Apr 2008,Superettan 2008,Finished,AFC Eskilstuna,Falkenberg,2,1,2.40,3.30,2.80
22 Apr 2008,Superettan 2008,Finished,Sirius,Mjallby,1,1,2.10,3.40,3.40
20 Apr 2008,Superettan 2008,Finished,Enkoping SK,Assyriska FF,2,5,2.60,3.25,2.60
20 Apr 2008,Superettan 2008,Finished,Bunkeflo IF,Atvidaberg,0,1,2.40,3.30,2.80
20 Apr 2008,Superettan 2008,Finished,Qviding,Hacken,2,2,3.75,3.40,1.91
19 Apr 2008,Superettan 2008,Finished,Angelholm,Orgryte,0,3,3.25,3.40,2.10
19 Apr 2008,Superettan 2008,Finished,Jonkoping,Degerfors,1,1,2.10,3.30,3.30
17 Apr 2008,Superettan 2008,Finished,Brommapojkarna,Landskrona,2,3,2.50,3.30,2.80
15 Apr 2008,Superettan 2008,Finished,Degerfors,Sirius,1,5,2.75,3.30,2.40
14 Apr 2008,Superettan 2008,Finished,Orgryte,Bunkeflo IF,0,0,1.80,3.60,4.20
14 Apr 2008,Superettan 2008,Finished,Landskrona,Enkoping SK,3,1,1.67,3.75,5.25
13 Apr 2008,Superettan 2008,Finished,Mjallby,AFC Eskilstuna,2,1,1.65,3.60,5.00
13 Apr 2008,Superettan 2008,Finished,Assyriska FF,Qviding,2,1,1.80,3.60,4.00
13 Apr 2008,Superettan 2008,Finished,Falkenberg,Brommapojkarna,2,0,3.10,3.40,2.15
12 Apr 2008,Superettan 2008,Finished,Atvidaberg,Jonkoping,3,1,1.65,3.60,5.00
11 Apr 2008,Superettan 2008,Finished,Hacken,Angelholm,3,1,1.44,4.00,7.50
27 Oct 2007,Superettan 2007,Finished,Atvidaberg,Landskrona,4,1,1.91,3.50,3.70
27 Oct 2007,Superettan 2007,Finished,Orgryte,Bunkeflo IF,2,4,2.10,3.40,3.20
27 Oct 2007,Superettan 2007,Finished,Degerfors,Norrkoping,2,1,3.00,3.40,2.20
27 Oct 2007,Superettan 2007,Finished,Enkoping SK,Oster,0,1,4.50,3.75,1.70
27 Oct 2007,Superettan 2007,Finished,Mjallby,Falkenberg,1,2,3.00,3.40,2.20
27 Oct 2007,Superettan 2007,Finished,Sylvia,Hacken,0,2,10.00,5.50,1.29
27 Oct 2007,Superettan 2007,Finished,Jonkoping,Sirius,4,1,1.62,3.80,5.00
27 Oct 2007,Superettan 2007,Finished,Ljungskile,Sundsvall,2,4,3.50,3.50,2.00
21 Oct 2007,Superettan 2007,Finished,Falkenberg,Atvidaberg,3,2,1.91,3.50,3.70
21 Oct 2007,Superettan 2007,Finished,Bunkeflo IF,Sylvia,1,3,2.00,3.50,3.40
21 Oct 2007,Superettan 2007,Finished,Sundsvall,Degerfors,0,1,1.36,4.33,8.50
21 Oct 2007,Superettan 2007,Finished,Hacken,Enkoping SK,1,0,1.29,5.00,10.00
21 Oct 2007,Superettan 2007,Finished,Norrkoping,Jonkoping,0,1,1.70,3.60,4.59
21 Oct 2007,Superettan 2007,Finished,Landskrona,Ljungskile,1,2,3.00,3.40,2.20
21 Oct 2007,Superettan 2007,Finished,Oster,Mjallby,3,0,1.70,3.60,4.59
21 Oct 2007,Superettan 2007,Finished,Sirius,Orgryte,5,2,1.70,3.60,4.59
16 Oct 2007,Superettan 2007,Finished,Orgryte,Norrkoping,0,5,3.50,3.40,2.00
15 Oct 2007,Superettan 2007,Finished,Jonkoping,Sundsvall,1,1,3.20,3.40,2.10
14 Oct 2007,Superettan 2007,Finished,Sirius,Bunkeflo IF,0,3,2.00,3.50,3.40
14 Oct 2007,Superettan 2007,Finished,Mjallby,Hacken,0,2,3.20,3.40,2.10
13 Oct 2007,Superettan 2007,Finished,Atvidaberg,Oster,2,0,2.25,3.30,3.00
13 Oct 2007,Superettan 2007,Finished,Degerfors,Landskrona,3,1,1.85,3.60,3.80
13 Oct 2007,Superettan 2007,Finished,Enkoping SK,Sylvia,1,1,2.00,3.50,3.40
13 Oct 2007,Superettan 2007,Finished,Ljungskile,Falkenberg,1,1,1.60,3.75,6.00
09 Oct 2007,Superettan 2007,Finished,Sundsvall,Orgryte,2,0,1.36,5.00,8.00
08 Oct 2007,Superettan 2007,Finished,Hacken,Atvidaberg,4,1,1.91,3.50,3.70
08 Oct 2007,Superettan 2007,Finished,Landskrona,Jonkoping,2,0,1.91,3.50,3.70
08 Oct 2007,Superettan 2007,Finished,Norrkoping,Sirius,2,1,1.65,3.75,4.75
07 Oct 2007,Superettan 2007,Finished,Bunkeflo IF,Enkoping SK,0,2,1.70,3.60,4.59
07 Oct 2007,Superettan 2007,Finished,Falkenberg,Degerfors,1,2,2.00,3.40,3.50
07 Oct 2007,Superettan 2007,Finished,Oster,Ljungskile,0,1,2.50,3.40,2.60
04 Oct 2007,Superettan 2007,Finished,Sylvia,Mjallby,1,3,2.20,3.40,3.00
02 Oct 2007,Superettan 2007,Finished,Norrkoping,Bunkeflo IF,1,2,1.55,3.80,5.75
02 Oct 2007,Superettan 2007,Finished,Orgryte,Landskrona,2,4,2.10,3.40,3.20
01 Oct 2007,Superettan 2007,Finished,Jonkoping,Falkenberg,1,3,2.00,3.40,3.50
30 Sep 2007,Superettan 2007,Finished,Mjallby,Enkoping SK,5,1,1.90,3.50,3.70
30 Sep 2007,Superettan 2007,Finished,Ljungskile,Hacken,1,0,2.40,3.40,2.70
30 Sep 2007,Superettan 2007,Finished,Sirius,Sundsvall,3,1,2.54,3.40,2.54
29 Sep 2007,Superettan 2007,Finished,Atvidaberg,Sylvia,2,1,1.75,3.60,4.33
29 Sep 2007,Superettan 2007,Finished,Degerfors,Oster,2,0,2.70,3.40,2.40
26 Sep 2007,Superettan 2007,Finished,Sundsvall,Norrkoping,3,0,1.91,3.60,3.60
24 Sep 2007,Superettan 2007,Finished,Enkoping SK,Atvidaberg,1,2,2.40,3.40,2.70
24 Sep 2007,Superettan 2007,Finished,Hacken,Degerfors,0,1,1.40,4.50,7.00
24 Sep 2007,Superettan 2007,,,,-1,-1,,,
24 Sep 2007,Superettan 2007,Finished,Oster,Jonkoping,2,0,1.80,3.50,4.20
24 Sep 2007,Superettan 2007,Finished,Sylvia,Ljungskile,1,1,4.20,3.50,1.80
23 Sep 2007,Superettan 2007,Finished,Bunkeflo IF,Mjallby,3,1,2.29,3.40,2.85
23 Sep 2007,Superettan 2007,Finished,Falkenberg,Orgryte,2,1,3.00,3.40,2.20
